"","PathTaxID","PathNCBIResolved","PathGenus","PathFamily","PathOrder","PathClass","PathKingdom"
"1881","298378",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1882","42677",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1883","5523",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1884","104307",TRUE,"Hirsutella","Ophiocordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1885","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1886","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1887","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1888","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1889","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1890","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1891","150359",TRUE,"Sporothrix","Ophiostomataceae","Ophiostomatales","Sordariomycetes","Fungi"
"1892","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1893","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1894","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1895","118266",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1896","1973308",TRUE,"Conidiobolus","Ancylistaceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1897","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1898",NA,FALSE,NA,NA,NA,NA,NA
"1899","1891652",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1900","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1901","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1902","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1903","89141",TRUE,"Cordyceps","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1904",NA,FALSE,NA,NA,NA,NA,NA
"1905","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1906","89141",TRUE,"Cordyceps","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1907","89141",TRUE,"Cordyceps","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1908","42210",TRUE,"Zoophthora","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1909","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1910","29916",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1911","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1912","34480",TRUE,"Basidiobolus","Basidiobolaceae","Basidiobolales","Basidiobolomycetes","Fungi"
"1913","39303",TRUE,"Entomophaga","Entomophthoraceae","Entomophthorales","Entomophthoromycetes","Fungi"
"1914",NA,FALSE,NA,NA,NA,NA,NA
"1915","64524",TRUE,"Linnemannia","Mortierellaceae","Mortierellales","Mortierellomycetes","Fungi"
"1916","1343614",TRUE,"Mortierella","Mortierellaceae","Mortierellales","Mortierellomycetes","Fungi"
"1917","44410",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1918","5128",TRUE,"Fusarium","Nectriaceae","Hypocreales","Sordariomycetes","Fungi"
"1919","5059",TRUE,"Aspergillus","Aspergillaceae","Eurotiales","Eurotiomycetes","Fungi"
"1920","2006378",TRUE,"Scopulariopsis","Microascaceae","Microascales","Sordariomycetes","Fungi"
"1921","5530",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1922","176275",TRUE,"Beauveria","Cordycipitaceae","Hypocreales","Sordariomycetes","Fungi"
"1923","2012154",TRUE,"Nomuraea","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
