RefCode,ERNntr,HostSpecies,PathogenSpecies,Citation,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom
778,421,Lasioderma serricorne,Bacillus sphaericus,"Singer, S. Potential of Bacillus sphaericus and related spore-forming bacteria for pest control. Chapter 14 [pp.283-298] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",295660,Lasioderma,Anobiidae,Coleoptera,Insecta,1421,Lysinibacillus,Bacillaceae,Bacillales,Bacilli,NA
778,422,Apis mellifera,Bacillus sphaericus,"Singer, S. Potential of Bacillus sphaericus and related spore-forming bacteria for pest control. Chapter 14 [pp.283-298] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7460,Apis,Apidae,Hymenoptera,Insecta,1421,Lysinibacillus,Bacillaceae,Bacillales,Bacilli,NA
1079,423,Amphimallon solstitialis,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",360071,Amphimallon,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,424,Cetonia aurata,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",290679,Cetonia,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,425,Lichnanthe vulpina,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",NA,NA,NA,NA,NA,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,426,Maladera castanea,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",1254970,Maladera,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,427,Oryctes nasicornis,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",465150,Oryctes,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,428,Phyllophaga fusca,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",489802,Phyllophaga,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,429,Phyllophaga futilis,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",489803,Phyllophaga,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,430,Phyllophaga hirticula,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",703320,Phyllophaga,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,431,Phyllophaga inversa,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",1890713,Phyllophaga,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,432,Phyllophaga rugosa,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",1710757,Phyllophaga,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
619,433,Coleomegilla maculata,Nosema epilachnae,"Brooks, W. M., Hazard, E. I. and Becnel, J., 1985. Two new species of Nosema (Microsporida: Nosematidae) from the Mexican bean beetle Epilachna varivestis (coleoptera: Coccinellidae). J. Protozool. 32: 525-535.",279632,Coleomegilla,Coccinellidae,Coleoptera,Insecta,33693,Nosema,Nosematidae,NA,NA,Fungi
1231,434,Psorophora ciliata,Nosema algerae,"Savage, K.E., 1975. Nosema algerrae Vavra and Undeen, 1970 (Protozoa: Microsporidia), its bionomics and development for use as a biological control agent of mosquitoes. MS thesis, University of Florida, Gainsville.",329106,Psorophora,Culicidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1231,435,Toxorhynchites rutilus septentrionalis,Nosema algerae,"Savage, K.E., 1975. Nosema algerrae Vavra and Undeen, 1970 (Protozoa: Microsporidia), its bionomics and development for use as a biological control agent of mosquitoes. MS thesis, University of Florida, Gainsville.",53553,Toxorhynchites,Culicidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1233,436,Megachile rotundata,Aspergillus parasiticus,"Goerzen, D.W., Erlandson, M.A., and Moore, K.C., 1990.  Effect of two insect viruses and two entomopathogenic fungi on larval and pupal development in the alfalfa leafcutting bee, Megachile rotundata (Fab.) (Hymenoptera: Megachilidae).  Can. Entomol. 122: 1039-1040.",143995,Megachile,Megachilidae,Hymenoptera,Insecta,5067,Aspergillus,Aspergillaceae,Eurotiales,Eurotiomycetes,Fungi
1233,437,Megachile rotundata,Beauveria bassiana,"Goerzen, D.W., Erlandson, M.A., and Moore, K.C., 1990.  Effect of two insect viruses and two entomopathogenic fungi on larval and pupal development in the alfalfa leafcutting bee, Megachile rotundata (Fab.) (Hymenoptera: Megachilidae).  Can. Entomol. 122: 1039-1040.",143995,Megachile,Megachilidae,Hymenoptera,Insecta,176275,Beauveria,Cordycipitaceae,Hypocreales,Sordariomycetes,Fungi
1309,438,Hyalophora cecropia,Nosema whitei,"Fischer, F. M. and Sanborn, R. C., 1962.  Observations on the susceptibility of some insects to Nosema (Microsporidia: Sporozoa). J. Parasitol. 48: 926-932.",7123,Hyalophora,Saturniidae,Lepidoptera,Insecta,235220,Nosema,Nosematidae,NA,NA,Fungi
1309,439,Samia cynthia,Nosema whitei,"Fischer, F. M. and Sanborn, R. C., 1962.  Observations on the susceptibility of some insects to Nosema (Microsporidia: Sporozoa). J. Parasitol. 48: 926-932.",7127,Samia,Saturniidae,Lepidoptera,Insecta,235220,Nosema,Nosematidae,NA,NA,Fungi
1309,440,Manduca sexta,Nosema whitei,"Fischer, F. M. and Sanborn, R. C., 1962.  Observations on the susceptibility of some insects to Nosema (Microsporidia: Sporozoa). J. Parasitol. 48: 926-932.",7130,Manduca,Sphingidae,Lepidoptera,Insecta,235220,Nosema,Nosematidae,NA,NA,Fungi
1309,441,Blaberus craniifer,Nosema whitei,"Fischer, F. M. and Sanborn, R. C., 1962.  Observations on the susceptibility of some insects to Nosema (Microsporidia: Sporozoa). J. Parasitol. 48: 926-932.",6982,Blaberus,Blaberidae,Blattodea,Insecta,235220,Nosema,Nosematidae,NA,NA,Fungi
1309,442,Byrsotria fumigata,Nosema whitei,"Fischer, F. M. and Sanborn, R. C., 1962.  Observations on the susceptibility of some insects to Nosema (Microsporidia: Sporozoa). J. Parasitol. 48: 926-932.",36947,Byrsotria,Blaberidae,Blattodea,Insecta,235220,Nosema,Nosematidae,NA,NA,Fungi
1309,443,Periplaneta americana,Nosema whitei,"Fischer, F. M. and Sanborn, R. C., 1962.  Observations on the susceptibility of some insects to Nosema (Microsporidia: Sporozoa). J. Parasitol. 48: 926-932.",6978,Periplaneta,Blattidae,Blattodea,Insecta,235220,Nosema,Nosematidae,NA,NA,Fungi
1354,444,Aedes aegypti,Tetrahymena pyriformis,"Roberts, D. W. and Strand, M. A., 1977.  Pathogens of medically important arthropods.  Suppl. no. 1, Bull. World Health Org. 55: 419 pp.",7159,Aedes,Culicidae,Diptera,Insecta,5908,Tetrahymena,Tetrahymenidae,Hymenostomatida,Oligohymenophorea,NA
1079,445,Rhizotrogus majalis,Bacillus popilliae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",221092,Amphimallon,Scarabaeidae,Coleoptera,Insecta,78057,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1079,446,Cetonia aurata,Bacillus euloomarahae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",290679,Cetonia,Scarabaeidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
1079,447,Melolontha melolontha,Bacillus euloomarahae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",7061,Melolontha,Scarabaeidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
1079,448,Oryctes nasicornis,Bacillus euloomarahae,"Dutky, S.R. 1963.  The Milky Disease, pp. 75-116 in Steinhaus, E.A., 1963.  Insect Pathology an Advanced Treatise, Vol. 2.  Academic Press, New York.  689 pp.",465150,Oryctes,Scarabaeidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
779,449,Antheraea yamamai,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",7121,Antheraea,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,450,Antheraea pernyi,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",7119,Antheraea,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,451,Samia cynthia pryeri,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",7127,Samia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,452,Dendrolimus spectabilis,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",155323,Dendrolimus,Lasiocampidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,453,Polia illoba,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",2249695,Sarcopolia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,454,Spilosoma imparilis,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,455,Artogeia rapae crucivora,Bombyx mori CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,456,Antheraea yamamai,Dendrolimus spectabilis CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",7121,Antheraea,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,457,Antheraea pernyi,Dendrolimus spectabilis CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",7119,Antheraea,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,458,Samia cynthia pryeri,Dendrolimus spectabilis CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",7127,Samia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
779,459,Samia cynthia ricini,Dendrolimus spectabilis CPV,"Tanaka, S., 1971.  Cross transmission of Cytoplasmic-Polyhedrosis Viruses, in The cytoplasmic-polyhedrosis virus of the silkworm, Aruga, H., and Tanada, Y., Eds. University of Tokyo Press.",63990,Samia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1432,460,Musca domestica,Leptomonas sarcophagae,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",7370,Musca,Muscidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1432,461,,,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,462,Drosophila melanogaster,Herpetomonas muscarum,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",7227,Drosophila,Drosophilidae,Diptera,Insecta,5718,Herpetomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1432,463,Gerris remigis,Leptomonas ctenocephali,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",36163,Aquarius,Gerridae,Hemiptera,Insecta,109467,Leptomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1432,464,Gerris remigis,Herpetomonas muscarum,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",36163,Aquarius,Gerridae,Hemiptera,Insecta,5718,Herpetomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1432,465,Ctenocephalides canis,Herpetomonas muscarum,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",50434,Ctenocephalides,Pulicidae,Siphonaptera,Insecta,5718,Herpetomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1432,466,Musca domestica,Leptomonas ctenocephali,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",7370,Musca,Muscidae,Diptera,Insecta,109467,Leptomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1432,467,Musca domestica,Blastocrithidia gerridis,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",7370,Musca,Muscidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1432,468,Triatoma sp.,Crithidia fasciculata,"Wallace, F. G., 1966.  The trypanosomatid parasites of insects and arachnids.  Exp. Parasitol. 18: 124-193.",30075,Triatoma,Reduviidae,Hemiptera,Insecta,5656,Crithidia,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1405,469,Simulium vittatum,Bacillus alvei,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",7192,Simulium,Simuliidae,Diptera,Insecta,44250,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1405,470,Cnephia ornithophilia,Nosema algerae,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",61026,Cnephia,Simuliidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1405,471,Cnephia ornithophilia,Nosema eurytremae,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",61026,Cnephia,Simuliidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1405,472,Cnephia ornithophilia,Vairimorpha necatrix,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",61026,Cnephia,Simuliidae,Diptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
1405,474,Simulium verecundum,Nosema algerae,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",109159,Simulium,Simuliidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1405,475,Simulium verecundum,Nosema eurytremae,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",109159,Simulium,Simuliidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1405,476,Simulium verecundum,Vairimorpha necatrix,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",109159,Simulium,Simuliidae,Diptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
1405,477,Simulium vittatum,Nosema algerae,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",7192,Simulium,Simuliidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1405,478,Simulium vittatum,Nosema eurytremae,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",7192,Simulium,Simuliidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1405,479,Simulium vittatum,Vairimorpha necatrix,"Roberts, D. W., Daoust, R. A. and Wraight, S. P., 1981. Bibliography on Pathogens of medically important arthropods: 1981.  Bull. World Health Org. vol. 59 ",7192,Simulium,Simuliidae,Diptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
979,481,Tenebrio molitor,Nosema destructor,"Steinhaus, E.A., and Hughes, K.M.  1949.  Two newly described species of microsporidia from the potato tuberworm, Gnorimoschema operculella (Zeller) (Lepidoptera, Gelechiidae).  J. Parasitol. 35:67-75.",7067,Tenebrio,Tenebrionidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
979,482,Estigmene acrea,Nosema destructor,"Steinhaus, E.A., and Hughes, K.M.  1949.  Two newly described species of microsporidia from the potato tuberworm, Gnorimoschema operculella (Zeller) (Lepidoptera, Gelechiidae).  J. Parasitol. 35:67-75.",56594,Estigmene,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
979,483,Tenebrio molitor,Pleistophora californica,"Steinhaus, E.A., and Hughes, K.M.  1949.  Two newly described species of microsporidia from the potato tuberworm, Gnorimoschema operculella (Zeller) (Lepidoptera, Gelechiidae).  J. Parasitol. 35:67-75.",7067,Tenebrio,Tenebrionidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
979,484,Estigmene acrea,Pleistophora californica,"Steinhaus, E.A., and Hughes, K.M.  1949.  Two newly described species of microsporidia from the potato tuberworm, Gnorimoschema operculella (Zeller) (Lepidoptera, Gelechiidae).  J. Parasitol. 35:67-75.",56594,Estigmene,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
579,485,Depressaria heraclina,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",NA,NA,NA,NA,NA,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
1823,486,Coptotomus interrogatus,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",159805,Coptotomus,Dytiscidae,Coleoptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,487,Belostoma fluminea,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",NA,NA,NA,NA,NA,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,488,Ranatra australis,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",280159,Ranatra,Nepidae,Hemiptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,489,Agrotis ipsilon,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",56364,Agrotis,Noctuidae,Lepidoptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,490,Galleria mellonella,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",7137,Galleria,Pyralidae,Lepidoptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,491,Chauliodes rastricornis,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",1771381,Chauliodes,Corydalidae,Megaloptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,492,Anax junius,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",214820,Anax,Aeshnidae,Odonata,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,493,Nauphoeta cinerea,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",6990,Nauphoeta,Blaberidae,Blattodea,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,494,Panchlora nivea,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",36955,Panchlora,Blaberidae,Blattodea,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,495,Blatta orientalis,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",6976,Blatta,Blattidae,Blattodea,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,496,Eurycotis floridana,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",303877,Eurycotis,Blattidae,Blattodea,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,497,Periplaneta americana,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",6978,Periplaneta,Blattidae,Blattodea,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,498,Corydalus cornutus,Nosema algerae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",559164,Corydalus,Corydalidae,Megaloptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1823,499,Trichoplusia ni,Nosema gasti,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1823,500,Acheta domesticus,Nosema locustae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",6997,Acheta,Gryllidae,Orthoptera,Insecta,278021,Antonospora,NA,NA,NA,Fungi
1823,501,Helicoverpa zea,Nosema locustae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,278021,Antonospora,NA,NA,NA,Fungi
1823,502,Apis mellifera,Nosema locustae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",7460,Apis,Apidae,Hymenoptera,Insecta,278021,Antonospora,NA,NA,NA,Fungi
